   195.37721735679361        190.82555566610603        187.88723680703174        186.63859043976402        187.15731113902106        189.52246905705718        193.81452063736242        200.11531937264047        208.50812660034890        219.07762232881487     
   182.95837980055751        178.39358260203684        175.46404569359390        174.24719515143681        174.82184800689879        177.26822335977556        181.66795354873710        188.10409537230043        196.66114135360641        207.42503104192986     
   173.72557757439426        169.18753649556538        166.30396998546422        165.15324536864682        165.81514374615739        168.37087151504971        172.90307195062570        179.49583684483551        188.23471819401624        199.20673992882519     
   167.84705594471515        163.38534259424497        160.59503689003725        159.55530480321153        160.34674588358013        163.05140514107967        167.75278499482050        174.53585728309812        183.48707532748682        194.69438604380179     
   165.44234153762807        161.11412930010010        158.47233056706813        157.59677825749804        158.56875582462106        161.47100945462353        166.38776033694660        173.40471699948415        182.60908770171568        194.08959287846415     
   166.58115905940329        162.44905038907638        160.01671489213311        159.36452983895992        160.57433728876015        163.72945656031862        168.91469677739488        176.21636948198699        185.72230130835655        197.52184671045529     
   171.28433836459152        167.41420994842628        165.25577603442770        164.88984294281494        166.39869345718898        169.86609952186021        175.37733501576594        183.01918859614722        192.87997660474326        205.04955602903516     
   179.52642959994947        175.98539067969989        174.16666758964323        174.15138597719744        176.02215714720205        179.86309094028576        185.75980868874890        193.79945624289414        204.07071706053225        216.66382535197096     
   191.23969203402419        188.09423168143363        186.68048401508355        187.07978831058111        189.37497629484449        193.65038516058786        199.99187065802468        208.48682025663589        219.22416636951482        232.29439963248072     
   206.31909624723625        203.63347498305444        202.68776038450955        203.56340233032915        206.34334760745969        211.11205301771199        217.95549856023712        226.96120068248518        238.21822559201604        251.81720262115596     
