   89.895312769751385        85.187241382936705        80.629306354964015        76.229262572873012        71.994936020668291        67.934222682301112        64.055087430574815        60.365562901987715        56.873748357526779        53.587808529427285        50.515972453913825        47.666532289943135        45.047842123964017        42.668316760719378        40.536430500109773        38.660715900143856        37.049762526000691        35.712215685232508        34.656775149134916        33.892193860317704        33.427276626506973        33.270878800614724        33.431904947111263        33.919307494739733        34.742085375612646        35.909282650733317        37.429987121986713        39.313328930646321        41.568479142447245        44.204648319274611     
   86.832407420061116        82.121986338982168        77.565725124509697        73.171531620520639        68.947386439801875        64.901341854147830        61.041520670116391        57.376115090454157        53.913385561198886        50.661659604473186        47.629330636980896        44.824856774220663        42.256759620432987        39.933623044298230        37.864091940403114        36.056870976498807        34.520723326569730        33.264469389739780        32.296985495039031        31.627202592060424        31.264104927534277        31.216728707852532        31.494160747575254        32.105537103954418        33.060041697512702        34.366904918715633        36.035402220778451        38.074852698651782        40.494617654230524        43.304099147835487     
   83.949270267494711        79.237172704163243        74.683060657095865        70.294987410082257        66.081080623037252        62.049541210429716        58.208642205120157        54.566727607611824        51.132211220724074        47.913575469694408        44.919370207719155        42.158211506943793        39.638780434914999        37.369821816508583        35.360142981348815        33.618612496734571        32.154158886093526        30.975769332982750        30.092488370658494        29.513416557238038        29.247709136481856        29.304574684219901        29.693273740454899        30.423117427172173        31.503466051890136        32.943727696987011        34.753356794841821        36.941852688828391        39.518758180206476        42.493658060952960     
   81.250055940751196        76.536993831327592        71.985541718996274        67.603890654828660        63.400307606059457        59.383134324049706        55.560786197422800        51.941751090376435        48.534588166173371        45.347926695815900        42.390464851908121        39.670968487716557        37.198269901434657        34.981266585664187        33.028919962122586        31.350254101592533        29.954354429125864        28.850366414521439        28.047494248092796        27.554999501747716        27.382199775400608        27.538467328742286        28.033227698392963        28.875958300465822        30.076187018572028        31.643490777298020        33.587494101190330        35.917867659283559        38.644326795210503        41.776630042934642     
   78.739099449998591        74.025848594133862        69.477629118169091        65.102762051937276        60.909645812285234        56.906755061757721        53.102639552235203        49.505922953523864        46.125301666895524        42.969543623582517        40.047487068225443        37.368039327280371        34.940175562389797        32.772937508723729        30.875432198300238        29.256830668293318        27.926366654341010        26.893335268866849        26.167091664428188        25.757049682109024        25.672680484975565        25.923511176614660        26.519123404777275        27.469151950151478        28.783283300290687        30.471254208726293        32.542850239294623        35.007904295710908        37.876295136425163        41.157945874798529     
   76.420885323944617        71.708309036311491        67.163981813598213        62.796346798737190        58.613925921764789        54.625318750395692        50.839201325346330        47.264324980400801        43.909515147216581        40.783670144867301        37.895759954120635        35.254824976452376        32.869974777797566        30.750386817042489        28.905305159261157        27.344039173702662        26.075962216537704        25.110510298373253        24.457180736545844        24.125530792207620        24.125176292219074        24.465790235864695        25.157101386411398        26.208892847528602        27.631000624593678        29.433312170906888        31.625764918842847        34.218344795967283        37.221084726150352        40.644063115710495     
   74.300012715487924        69.589083738825892        65.049418480873939        60.689574292227455        56.518188638774205        52.543977945308676        48.775736423702838        45.222334885627674        41.892719539817001        38.795910773867391        35.941001920569832        33.337158008769450        30.993614498750986        28.919676002149789        27.124714986389186        25.618170463646344        24.409546664350657        23.508411695221092        22.924396181848849        22.667191895834982        22.746550366494283        23.172281477137602        23.954252045948046        25.102384391467155        26.626654882710383        28.537092473932660        30.843777224066745        33.556838800859921        36.686454969736729        40.242850067417187     
   72.381157043241586        67.672977502231248        63.138875162438040        58.787513672611070        54.627638052361803        50.668073529941779        46.917724364403199        43.385572652131174        40.080677117736087        37.012171889298045        34.189265257951654        31.621238421808336        29.317444214206979        27.287305816290427        25.540315453904608        24.086033078818613        22.934085034267156        22.094162704816156        21.576021150555960        21.389477725626946        21.544410681085516        22.050757752119083        22.918514729621037        24.157734016138470        25.778523166208942        27.791043411101384        30.205508167981890        33.032181533525332        36.281376761996889        39.963454727828790     
   70.669028767078743        65.964847974182987        61.437359665517263        57.095325908186496        52.947591322796526        49.003081916499276        45.270803900258286        41.759842490324289        38.479360693903821        35.438598079007946        32.646869528468969        30.113563978116133        27.848143139097893        25.860140204345992        24.159158539172800        22.754870355997973        21.657015373199993        20.875399458093028        20.419893254026213        20.300430791609195        20.527008084066445        21.109681706725787        22.058567360648688        23.383838420410658        25.095724466044501        27.204509799157613        29.720531943240903        32.654180128185367        36.015893759027072        39.816160868942603     
   69.168329917913695        64.469559875495861        59.949903395604039        55.618213145249570        51.483425454733734        47.554559147033999        43.840714351269753        40.351071300226948        37.094889111923756        34.081504555202059        31.320330799326520        28.820856147579889        26.592642754838621        24.645325329120197        22.988609817089564        21.632272073517772        20.586156514684376        19.860174755719925        19.464304231882267        19.408586803767069        19.703127346450614        20.358092322567110        21.383708339323540        22.790260689458016        24.588091876148411        26.787600121880935        29.399237861290704        32.433510217987035        35.900973465380922        39.812233471532068     
