,s2,dm,ji
77551,0.08973492135946716,0.0021092,14.133000013790705
78551,0.08973492135946716,0.0021106,14.074410734451261
79551,0.08973492135946716,0.002112,14.015906875507204
80551,0.08973492135946716,0.0021134,13.957488569317379
81551,0.08973492135946716,0.0021148,13.899155949621326
82551,0.08973492135946716,0.0021162,13.840909151537305
83551,0.08973492135946716,0.0021176,13.782748311560288
84551,0.08973492135946716,0.002119,13.724673567559863
85551,0.08973492135946716,0.0021204,13.666685058778102
86551,0.08973492135946716,0.0021218,13.608782925827425
87551,0.08973492135946716,0.0021232,13.550967310688362
88551,0.08973492135946716,0.0021246,13.493238356707463
89551,0.08973492135946716,0.002126,13.435596208594804
90551,0.08973492135946716,0.0021274,13.378041012421859
91551,0.08973492135946716,0.0021288,13.32057291561919
92551,0.08973492135946716,0.0021302,13.263192066973994
93551,0.08973492135946716,0.0021316,13.20589861662764
94551,0.08973492135946716,0.002133,13.148692716073333
95551,0.08973492135946716,0.0021344,13.091574518153793
96551,0.08973492135946716,0.0021358,13.034544177058384
97551,0.08973492135946716,0.0021372,12.977601848320768
98551,0.08973492135946716,0.0021386,12.920747688816435
99551,0.08973492135946716,0.00214,12.863981856759844
100551,0.08973492135946716,0.0021414,12.807304511702045
101551,0.08973492135946716,0.0021428,12.75071581452769
102551,0.08973492135946716,0.0021442,12.69421592745268
103551,0.08973492135946716,0.0021456,12.637805014021039
104551,0.08973492135946716,0.002147,12.581483239102374
105551,0.08973492135946716,0.0021484,12.525250768889075
106551,0.08973492135946716,0.0021498,12.46910777089325
107551,0.08973492135946716,0.0021512,12.413054413944026
108551,0.08973492135946716,0.0021526,12.357090868184555
109551,0.08973492135946716,0.002154,12.301217305069086
110551,0.08973492135946716,0.0021554,12.245433897360021
111551,0.08973492135946716,0.0021568,12.189740819124681
112551,0.08973492135946716,0.0021582,12.134138245732599
113551,0.08973492135946716,0.0021596,12.078626353852075
114551,0.08973492135946716,0.002161,12.023205321447326
115551,0.08973492135946716,0.0021624,11.967875327775152
116551,0.08973492135946716,0.0021638,11.912636553381935
117551,0.08973492135946716,0.0021652,11.857489180100218
118551,0.08973492135946716,0.0021666,11.802433391045481
119551,0.08973492135946716,0.002168,11.747469370613098
120551,0.08973492135946716,0.0021694,11.692597304474605
121551,0.08973492135946716,0.0021708,11.637817379574928
122551,0.08973492135946716,0.0021722,11.583129784128259
123551,0.08973492135946716,0.0021736,11.528534707615263
124551,0.08973492135946716,0.002175,11.474032340779393
125551,0.08973492135946716,0.0021764,11.419622875623324
126551,0.08973492135946716,0.0021778,11.365306505405686
127551,0.08973492135946716,0.0021792,11.311083424637244
128551,0.08973492135946716,0.0021806,11.256953829077526
129551,0.08973492135946716,0.002182,11.202917915731122
130551,0.08973492135946716,0.0021834,11.148975882844114
131551,0.08973492135946716,0.0021848,11.095127929900281
132551,0.08973492135946716,0.0021862,11.041374257617603
133551,0.08973492135946716,0.0021876,10.98771506794432
134551,0.08973492135946716,0.002189,10.93415056405532
135551,0.08973492135946716,0.0021904,10.880680950348227
136551,0.08973492135946716,0.0021918,10.827306432439665
137551,0.08973492135946716,0.0021932,10.774027217161462
138551,0.08973492135946716,0.0021946,10.720843512556618
139551,0.08973492135946716,0.002196,10.667755527875405
140551,0.08973492135946716,0.0021974,10.61476347357158
141551,0.08973492135946716,0.0021988,10.56186756129822
142551,0.08973492135946716,0.0022002,10.509068003903886
143551,0.08973492135946716,0.0022016,10.456365015428394
144551,0.08973492135946716,0.002203,10.403758811098998
145551,0.08973492135946716,0.0022044,10.351249607326102
146551,0.08973492135946716,0.0022058,10.298837621699162
147551,0.08973492135946716,0.0022072,10.246523072982592
148551,0.08973492135946716,0.0022086,10.194306181111562
149551,0.08973492135946716,0.00221,10.142187167187815
150551,0.08973492135946716,0.0022114,10.090166253475362
151551,0.08973492135946716,0.0022128,10.038243663396306
152551,0.08973492135946716,0.0022142,9.986419621526332
153551,0.08973492135946716,0.0022156,9.934694353590762
154551,0.08973492135946716,0.002217,9.883068086459785
155551,0.08973492135946716,0.0022184,9.831541048144365
156551,0.08973492135946716,0.0022198,9.780113467791763
157551,0.08973492135946716,0.0022212,9.728785575680922
158551,0.08973492135946716,0.0022226,9.677557603218327
159551,0.08973492135946716,0.002224,9.626429782933178
160551,0.08973492135946716,0.0022254,9.575402348473128
161551,0.08973492135946716,0.0022268,9.524475534599594
162551,0.08973492135946716,0.0022282,9.473649577183172
163551,0.08973492135946716,0.0022296,9.422924713199103
164551,0.08973492135946716,0.002231,9.372301180722628
165551,0.08973492135946716,0.0022324,9.321779218924293
166551,0.08973492135946716,0.0022338,9.27135906806531
167551,0.08973492135946716,0.0022352,9.221040969492817
168551,0.08973492135946716,0.0022366,9.170825165635117
169551,0.08973492135946716,0.002238,9.120711899997024
170551,0.08973492135946716,0.0022394,9.070701417154867
171551,0.08973492135946716,0.0022408,9.02079396275188
172551,0.08973492135946716,0.0022422,8.970989783493271
173551,0.08973492135946716,0.0022436,8.921289127141344
174551,0.08973492135946716,0.002245,8.871692242510653
175551,0.08973492135946716,0.0022464,8.822199379463
176551,0.08973492135946716,0.0022478,8.77281078890258
177551,0.08973492135946716,0.0022492,8.723526722770929
178551,0.08973492135946716,0.0022506,8.674347434042025
179551,0.08973492135946716,0.002252,8.625273176717192
180551,0.08973492135946716,0.0022534,8.57630420582006
181551,0.08973492135946716,0.0022548,8.527440777391538
182551,0.08973492135946716,0.0022562,8.47868314848465
183551,0.08973492135946716,0.0022576,8.430031577159513
184551,0.08973492135946716,0.002259,8.38148632247813
185551,0.08973492135946716,0.0022604,8.333047644499205
186551,0.08973492135946716,0.0022618,8.28471580427304
187551,0.08973492135946716,0.0022632,8.236491063836128
188551,0.08973492135946716,0.0022646,8.188373686206207
189551,0.08973492135946716,0.002266,8.140363935376753
190551,0.08973492135946716,0.0022674,8.092462076311746
191551,0.08973492135946716,0.0022688,8.044668374940505
192551,0.08973492135946716,0.0022702,7.996983098152159
193551,0.08973492135946716,0.0022716,7.949406513790395
194551,0.08973492135946716,0.002273,7.901938890648074
195551,0.08973492135946716,0.0022744,7.8545804984618375
196551,0.08973492135946716,0.0022758,7.807331607906642
197551,0.08973492135946716,0.0022772,7.760192490590365
198551,0.08973492135946716,0.0022786,7.713163419048291
199551,0.08973492135946716,0.00228,7.66624466673766
200551,0.08973492135946716,0.0022814,7.619436508032168
201551,0.08973492135946716,0.0022828,7.572739218216322
202551,0.08973492135946716,0.0022842,7.526153073480087
203551,0.08973492135946716,0.0022856,7.47967835091316
204551,0.08973492135946716,0.002287,7.433315328499363
205551,0.08973492135946716,0.0022884,7.3870642851110855
206551,0.08973492135946716,0.0022898,7.340925500503678
207551,0.08973492135946716,0.0022912,7.2948992553097
208551,0.08973492135946716,0.0022926,7.248985831033368
209551,0.08973492135946716,0.002294,7.203185510044667
210551,0.08973492135946716,0.0022954,7.157498575573781
211551,0.08973492135946716,0.0022968,7.111925311705322
212551,0.08973492135946716,0.0022982,7.066466003372566
213551,0.08973492135946716,0.0022996,7.021120936351581
214551,0.08973492135946716,0.002301,6.975890397255613
215551,0.08973492135946716,0.0023024,6.930774673529099
216551,0.08973492135946716,0.0023038,6.8857740534418905
217551,0.08973492135946716,0.0023052,6.84088882608336
218551,0.08973492135946716,0.0023066,6.79611928135663
219551,0.08973492135946716,0.002308,6.751465709972569
220551,0.08973492135946716,0.0023094,6.7069284034438805
221551,0.08973492135946716,0.0023108,6.662507654079247
222551,0.08973492135946716,0.0023122,6.618203754977289
223551,0.08973492135946716,0.0023136,6.574017000020616
224551,0.08973492135946716,0.002315,6.529947683869915
225551,0.08973492135946716,0.0023164,6.4859961019578005
226551,0.08973492135946716,0.0023178,6.442162550482967
227551,0.08973492135946716,0.0023192,6.398447326403987
228551,0.08973492135946716,0.0023206,6.3548507274333605
229551,0.08973492135946716,0.002322,6.311373052031309
230551,0.08973492135946716,0.0023234,6.268014599399875
231551,0.08973492135946716,0.0023248,6.224775669476662
232551,0.08973492135946716,0.0023262,6.181656562928721
233551,0.08973492135946716,0.0023276,6.1386575811464414
234551,0.08973492135946716,0.002329,6.095779026237418
235551,0.08973492135946716,0.0023304,6.0530212010202025
236551,0.08973492135946716,0.0023318,6.01038440901814
237551,0.08973492135946716,0.0023332,5.967868954453227
238551,0.08973492135946716,0.0023346,5.925475142239739
239551,0.08973492135946716,0.002336,5.883203277978131
240551,0.08973492135946716,0.0023374,5.841053667948685
241551,0.08973492135946716,0.0023388,5.799026619105312
242551,0.08973492135946716,0.0023402,5.7571224390692315
243551,0.08973492135946716,0.0023416,5.715341436122641
244551,0.08973492135946716,0.002343,5.6736839192023965
245551,0.08973492135946716,0.0023444,5.632150197893862
246551,0.08973492135946716,0.0023458,5.590740582424212
247551,0.08973492135946716,0.0023472,5.5494553836564275
248551,0.08973492135946716,0.0023486,5.508294913082651
249551,0.08973492135946716,0.00235,5.467259482818026
250551,0.08973492135946716,0.0023514,5.426349405594104
251551,0.08973492135946716,0.0023528,5.385564994752533
252551,0.08973492135946716,0.0023542,5.344906564238569
253551,0.08973492135946716,0.0023556,5.304374428594748
254551,0.08973492135946716,0.002357,5.26396890295424
255551,0.08973492135946716,0.0023584,5.223690303034568
256551,0.08973492135946716,0.0023598,5.183538945131017
257551,0.08973492135946716,0.0023612,5.143515146110131
258551,0.08973492135946716,0.0023626,5.103619223403317
259551,0.08973492135946716,0.002364,5.0638514950001845
260551,0.08973492135946716,0.0023654,5.024212279442089
261551,0.08973492135946716,0.0023668,4.9847018958156415
262551,0.08973492135946716,0.0023682,4.945320663746006
263551,0.08973492135946716,0.0023696,4.906068903390446
264551,0.08973492135946716,0.002371,4.866946935431754
265551,0.08973492135946716,0.0023724,4.827955081071538
266551,0.08973492135946716,0.0023738,4.7890936620237845
267551,0.08973492135946716,0.0023752,4.750363000508116
268551,0.08973492135946716,0.0023766,4.7117634192432245
269551,0.08973492135946716,0.002378,4.673295241440281
270551,0.08973492135946716,0.0023794,4.634958790796167
271551,0.08973492135946716,0.0023808,4.596754391486925
272551,0.08973492135946716,0.0023822,4.558682368161007
273551,0.08973492135946716,0.0023836,4.520743045932781
274551,0.08973492135946716,0.002385,4.482936750375602
275551,0.08973492135946716,0.0023864,4.445263807515275
276551,0.08973492135946716,0.0023878,4.407724543823248
277551,0.08973492135946716,0.0023892,4.370319286210085
278551,0.08973492135946716,0.0023906,4.3330483620184825
279551,0.08973492135946716,0.002392,4.295912099016778
280551,0.08973492135946716,0.0023934,4.258910825392007
281551,0.08973492135946716,0.0023948,4.222044869743264
282551,0.08973492135946716,0.0023962,4.185314561075057
283551,0.08973492135946716,0.0023976,4.148720228790232
284551,0.08973492135946716,0.002399,4.112262202683489
285551,0.08973492135946716,0.0024004,4.07594081293446
286551,0.08973492135946716,0.0024018,4.039756390100941
287551,0.08973492135946716,0.0024032,4.003709265112123
288551,0.08973492135946716,0.0024046,3.967799769261747
289551,0.08973492135946716,0.002406,3.932028234201308
290551,0.08973492135946716,0.0024074,3.896394991933219
291551,0.08973492135946716,0.0024088,3.8609003748040696
292551,0.08973492135946716,0.0024102,3.8255447154976476
293551,0.08973492135946716,0.0024116,3.790328347028229
294551,0.08973492135946716,0.002413,3.7552516027335674
295551,0.08973492135946716,0.0024144,3.720314816268292
296551,0.08973492135946716,0.0024158,3.6855183215968257
297551,0.08973492135946716,0.0024172,3.650862452986587
298551,0.08973492135946716,0.0024186,3.616347545001167
299551,0.08973492135946716,0.00242,3.5819739324934066
300551,0.08973492135946716,0.0024214,3.54774195059848
301551,0.08973492135946716,0.0024228,3.5136519347271076
302551,0.08973492135946716,0.0024242,3.479704220558549
303551,0.08973492135946716,0.0024256,3.445899144033806
304551,0.08973492135946716,0.002427,3.4122370413486163
305551,0.08973492135946716,0.0024284,3.3787182489466474
306551,0.08973492135946716,0.0024298,3.345343103512544
307551,0.08973492135946716,0.0024312,3.312111941964929
308551,0.08973492135946716,0.0024326,3.279025101449667
309551,0.08973492135946716,0.002434,3.246082919332709
310551,0.08973492135946716,0.0024354,3.213285733193384
311551,0.08973492135946716,0.0024368,3.1806338808173535
312551,0.08973492135946716,0.0024382,3.148127700189633
313551,0.08973492135946716,0.0024396,3.1157675294877762
314551,0.08973492135946716,0.002441,3.0835537070748646
315551,0.08973492135946716,0.0024424,3.051486571492452
316551,0.08973492135946716,0.0024438,3.019566461453845
317551,0.08973492135946716,0.0024452,2.98779371583702
318551,0.08973492135946716,0.0024466,2.9561686736776487
319551,0.08973492135946716,0.002448,2.9246916741622027
320551,0.08973492135946716,0.0024494,2.8933630566209256
321551,0.08973492135946716,0.0024508,2.862183160520967
322551,0.08973492135946716,0.0024522,2.8311523254593602
323551,0.08973492135946716,0.0024536,2.800270891156048
324551,0.08973492135946716,0.002455,2.7695391974469654
325551,0.08973492135946716,0.0024564,2.738957584276987
326551,0.08973492135946716,0.0024578,2.7085263916931215
327551,0.08973492135946716,0.0024592,2.6782459598373283
328551,0.08973492135946716,0.0024606,2.648116628939718
329551,0.08973492135946716,0.002462,2.6181387393115276
330551,0.08973492135946716,0.0024634,2.5883126313381037
331551,0.08973492135946716,0.0024648,2.5586386454720174
332551,0.08973492135946716,0.0024662,2.529117122226044
333551,0.08973492135946716,0.0024676,2.4997484021661105
334551,0.08973492135946716,0.002469,2.4705328259045167
335551,0.08973492135946716,0.0024704,2.441470734092766
336551,0.08973492135946716,0.0024718,2.4125624674147446
337551,0.08973492135946716,0.0024732,2.383808366579661
338551,0.08973492135946716,0.0024746,2.3552087723151054
339551,0.08973492135946716,0.002476,2.3267640253600668
340551,0.08973492135946716,0.0024774,2.2984744664579857
341551,0.08973492135946716,0.0024788,2.2703404363498176
342551,0.08973492135946716,0.0024802,2.2423622757669577
343551,0.08973492135946716,0.0024816,2.2145403254244105
344551,0.08973492135946716,0.002483,2.1868749260137097
345551,0.08973492135946716,0.0024844,2.1593664181960612
346551,0.08973492135946716,0.0024858,2.1320151425952965
347551,0.08973492135946716,0.0024872,2.1048214397909994
348551,0.08973492135946716,0.0024886,2.0777856503114993
349551,0.08973492135946716,0.00249,2.0509081146269175
350551,0.08973492135946716,0.0024914,2.024189173142208
351551,0.08973492135946716,0.0024928,1.9976291661903094
352551,0.08973492135946716,0.0024942,1.9712284340250577
353551,0.08973492135946716,0.0024956,1.9449873168143483
354551,0.08973492135946716,0.002497,1.9189061546331523
355551,0.08973492135946716,0.0024984,1.8929852874566322
356551,0.08973492135946716,0.0024998,1.8672250551531828
357551,0.08973492135946716,0.0025012,1.841625797477425
358551,0.08973492135946716,0.0025026,1.816187854063429
359551,0.08973492135946716,0.002504,1.7909115644177636
360551,0.08973492135946716,0.0025054,1.765797267912454
361551,0.08973492135946716,0.0025068,1.7408453037782703
362551,0.08973492135946716,0.0025082,1.716056011097578
363551,0.08973492135946716,0.0025096,1.691429728797747
364551,0.08973492135946716,0.002511,1.6669667956439795
365551,0.08973492135946716,0.0025124,1.6426675502325576
366551,0.08973492135946716,0.0025138,1.6185323309839195
367551,0.08973492135946716,0.0025152,1.5945614761358282
368551,0.08973492135946716,0.0025166,1.570755323736428
369551,0.08973492135946716,0.002518,1.547114211637357
370551,0.08973492135946716,0.0025194,1.5236384774870668
371551,0.08973492135946716,0.0025208,1.500328458723704
372551,0.08973492135946716,0.0025222,1.4771844925684459
373551,0.08973492135946716,0.0025236,1.4542069160186024
374551,0.08973492135946716,0.002525,1.4313960658407385
375551,0.08973492135946716,0.0025264,1.4087522785639077
376551,0.08973492135946716,0.0025278,1.3862758904727812
377551,0.08973492135946716,0.0025292,1.3639672376008214
378551,0.08973492135946716,0.0025306,1.341826655723528
379551,0.08973492135946716,0.002532,1.3198544803515855
380551,0.08973492135946716,0.0025334,1.2980510467240531
381551,0.08973492135946716,0.0025348,1.276416689801657
382551,0.08973492135946716,0.0025362,1.2549517442598503
383551,0.08973492135946716,0.0025376,1.233656544482228
384551,0.08973492135946716,0.002539,1.2125314245536458
385551,0.08973492135946716,0.0025404,1.191576718253474
386551,0.08973492135946716,0.0025418,1.1707927590488403
387551,0.08973492135946716,0.0025432,1.1501798800879062
388551,0.08973492135946716,0.0025446,1.1297384141931879
389551,0.08973492135946716,0.002546,1.109468693854712
390551,0.08973492135946716,0.0025474,1.0893710512233685
391551,0.08973492135946716,0.0025488,1.0694458181041853
392551,0.08973492135946716,0.0025502,1.0496933259496917
393551,0.08973492135946716,0.0025516,1.0301139058531135
394551,0.08973492135946716,0.002553,1.0107078885417398
395551,0.08973492135946716,0.0025544,0.9914756043703363
396551,0.08973492135946716,0.0025558,0.9724173833143599
397551,0.08973492135946716,0.0025572,0.9535335549633537
398551,0.08973492135946716,0.0025586,0.9348244485143287
399551,0.08973492135946716,0.00256,0.9162903927650987
400551,0.08973492135946716,0.0025614,0.8979317161076654
401551,0.08973492135946716,0.0025628,0.8797487465216367
402551,0.08973492135946716,0.0025642,0.8617418115675886
403551,0.08973492135946716,0.0025656,0.8439112383804268
404551,0.08973492135946716,0.002567,0.8262573536629638
405551,0.08973492135946716,0.0025684,0.8087804836791843
406551,0.08973492135946716,0.0025698,0.7914809542477403
407551,0.08973492135946716,0.0025712,0.774359090735464
408551,0.08973492135946716,0.0025726,0.7574152180507276
409551,0.08973492135946716,0.002574,0.7406496606370361
410551,0.08973492135946716,0.0025754,0.7240627424663817
411551,0.08973492135946716,0.0025768,0.7076547870328671
412551,0.08973492135946716,0.0025782,0.6914261173460989
413551,0.08973492135946716,0.0025796,0.675377055924816
414551,0.08973492135946716,0.002581,0.6595079247903364
415551,0.08973492135946716,0.0025824,0.6438190454602104
416551,0.08973492135946716,0.0025838,0.6283107389416056
417551,0.08973492135946716,0.0025852,0.6129833257250521
418551,0.08973492135946716,0.0025866,0.5978371257779642
419551,0.08973492135946716,0.002588,0.5828724585381693
420551,0.08973492135946716,0.0025894,0.5680896429076174
421551,0.08973492135946716,0.0025908,0.5534889972459194
422551,0.08973492135946716,0.0025922,0.5390708393640722
423551,0.08973492135946716,0.0025936,0.5248354865179916
424551,0.08973492135946716,0.002595,0.5107832554023002
425551,0.08973492135946716,0.0025964,0.49691446214392876
426551,0.08973492135946716,0.0025978,0.4832294222957323
427551,0.08973492135946716,0.0025992,0.46972845083037207
428551,0.08973492135946716,0.0026006,0.45641186213385687
429551,0.08973492135946716,0.002602,0.443279969999395
430551,0.08973492135946716,0.0026034,0.43033308762109
431551,0.08973492135946716,0.0026048,0.41757152758765237
432551,0.08973492135946716,0.0026062,0.4049956018762497
433551,0.08973492135946716,0.0026076,0.39260562184625947
434551,0.08973492135946716,0.002609,0.3804018982330941
435551,0.08973492135946716,0.0026104,0.36838474114190056
436551,0.08973492135946716,0.0026118,0.3565544600415844
437551,0.08973492135946716,0.0026132,0.34491136375854126
438551,0.08973492135946716,0.0026146,0.3334557604704642
439551,0.08973492135946716,0.002616,0.32218795770034525
440551,0.08973492135946716,0.0026174,0.31110826231032007
441551,0.08973492135946716,0.0026188,0.30021698049547574
442551,0.08973492135946716,0.0026202,0.28951441777797626
443551,0.08973492135946716,0.0026216,0.2790008790008027
444551,0.08973492135946716,0.002623,0.26867666832176695
445551,0.08973492135946716,0.0026244,0.25854208920758914
446551,0.08973492135946716,0.0026258,0.24859744442773923
447551,0.08973492135946716,0.0026272,0.2388430360484719
448551,0.08973492135946716,0.0026286,0.22927916542691307
449551,0.08973492135946716,0.00263,0.21990613320501495
450551,0.08973492135946716,0.0026314,0.21072423930368522
451551,0.08973492135946716,0.0026328,0.20173378291673139
452551,0.08973492135946716,0.0026342,0.19293506250508052
453551,0.08973492135946716,0.0026356,0.18432837579081074
454551,0.08973492135946716,0.002637,0.1759140197512732
455551,0.08973492135946716,0.0026384,0.16769229061321234
456551,0.08973492135946716,0.0026398,0.15966348384697504
457551,0.08973492135946716,0.0026412,0.15182789416062015
458551,0.08973492135946716,0.0026426,0.14418581549410803
459551,0.08973492135946716,0.002644,0.1367375410135523
460551,0.08973492135946716,0.0026454,0.1294833631054093
461551,0.08973492135946716,0.0026468,0.12242357337073173
462551,0.08973492135946716,0.0026482,0.11555846261936864
463551,0.08973492135946716,0.0026496,0.10888832086430433
464551,0.08973492135946716,0.002651,0.10241343731597397
465551,0.08973492135946716,0.0026524,0.09613410037648151
466551,0.08973492135946716,0.0026538,0.09005059763400958
467551,0.08973492135946716,0.0026552,0.08416321585713149
468551,0.08973492135946716,0.0026566,0.07847224098914474
469551,0.08973492135946716,0.002658,0.07297795814258734
470551,0.08973492135946716,0.0026594,0.0676806515934576
471551,0.08973492135946716,0.0026608,0.06258060477577843
472551,0.08973492135946716,0.0026622,0.05767810027597875
473551,0.08973492135946716,0.0026636,0.05297341982732284
474551,0.08973492135946716,0.002665,0.04846684430445869
475551,0.08973492135946716,0.0026664,0.04415865371792016
476551,0.08973492135946716,0.0026678,0.04004912720855458
477551,0.08973492135946716,0.0026692,0.03613854304211195
478551,0.08973492135946716,0.0026706,0.03242717860384836
479551,0.08973492135946716,0.002672,0.028915310393042404
480551,0.08973492135946716,0.0026734,0.025603214017545284
481551,0.08973492135946716,0.0026748,0.022491164188549462
482551,0.08973492135946716,0.0026762,0.019579434715032207
483551,0.08973492135946716,0.0026776,0.016868298498577516
484551,0.08973492135946716,0.002679,0.014358027527960004
485551,0.08973492135946716,0.0026804,0.012048892873881556
486551,0.08973492135946716,0.0026818,0.009941164683580084
487551,0.08973492135946716,0.0026832,0.008035112175736714
488551,0.08973492135946716,0.0026846,0.006331003635116517
489551,0.08973492135946716,0.002686,0.004829106407372663
490551,0.08973492135946716,0.0026874,0.0035296868938186066
491551,0.08973492135946716,0.0026888,0.0024330105462890828
492551,0.08973492135946716,0.0026902,0.0015393418619922272
493551,0.08973492135946716,0.0026916,0.0008489443782782047
494551,0.08973492135946716,0.002693,0.0003620806675961319
495551,0.08973492135946716,0.0026944,7.901233240481531e-05
496551,0.08973492135946716,0.0026958,0.0
497551,0.08973492135946716,0.0026972,0.000125303317608072
498551,0.08973492135946716,0.0026986,0.000455180947191991
499551,0.08973492135946716,0.0027,0.0009898905605290054
500551,0.08973492135946716,0.0027014,0.0017296888342510641
501551,0.08973492135946716,0.0027028,0.002674831444748449
502551,0.08973492135946716,0.0027042,0.0038255730633327545
503551,0.08973492135946716,0.0027056,0.005182167351266642
504551,0.08973492135946716,0.002707,0.00674486695487353
505551,0.08973492135946716,0.0027084,0.008513923500629517
506551,0.08973492135946716,0.0027098,0.010489587590296168
507551,0.08973492135946716,0.0027112,0.012672108796135007
508551,0.08973492135946716,0.0027126,0.015061735656008324
509551,0.08973492135946716,0.002714,0.01765871566868782
510551,0.08973492135946716,0.0027154,0.020463295288955408
511551,0.08973492135946716,0.0027168,0.023475719922984695
512551,0.08973492135946716,0.0027182,0.02669623392347198
513551,0.08973492135946716,0.0027196,0.030125080585058583
514551,0.08973492135946716,0.002721,0.033762502139589756
515551,0.08973492135946716,0.0027224,0.03760873975139312
516551,0.08973492135946716,0.0027238,0.041664033512777365
517551,0.08973492135946716,0.0027252,0.045928622439317834
518551,0.08973492135946716,0.0027266,0.050402744465259275
519551,0.08973492135946716,0.002728,0.05508663643902878
520551,0.08973492135946716,0.0027294,0.05998053411857107
521551,0.08973492135946716,0.0027308,0.06508467216693425
522551,0.08973492135946716,0.0027322,0.07039928414772945
523551,0.08973492135946716,0.0027336,0.07592460252060462
524551,0.08973492135946716,0.002735,0.08166085863684813
525551,0.08973492135946716,0.0027364,0.08760828273498333
526551,0.08973492135946716,0.0027378,0.09376710393624954
527551,0.08973492135946716,0.0027392,0.10013755024036364
528551,0.08973492135946716,0.0027406,0.1067198485210401
529551,0.08973492135946716,0.002742,0.11351422452171711
530551,0.08973492135946716,0.0027434,0.12052090285121686
531551,0.08973492135946716,0.0027448,0.12774010697947347
532551,0.08973492135946716,0.0027462,0.1351720592332608
