   3262.0000000000000        7133.0000000000000        8609.0000000000000        10117.000000000000        11528.000000000000        12462.000000000000        13544.000000000000        14183.000000000000        14128.000000000000        14294.000000000000        13977.000000000000        13264.000000000000        12752.000000000000        11818.000000000000        10932.000000000000        10289.000000000000        9455.0000000000000        8582.0000000000000        8099.0000000000000        7529.0000000000000        6503.0000000000000        5592.0000000000000        4875.0000000000000        3912.0000000000000        3202.0000000000000        2604.0000000000000        2041.0000000000000        1605.0000000000000        1239.0000000000000        945.00000000000000        609.00000000000000        490.00000000000000        256.00000000000000        170.00000000000000     
   3211.0000000000000        6910.0000000000000        8713.0000000000000        10368.000000000000        11500.000000000000        12574.000000000000        13435.000000000000        13922.000000000000        14320.000000000000        14198.000000000000        14063.000000000000        13598.000000000000        12617.000000000000        11716.000000000000        11027.000000000000        10229.000000000000        9528.0000000000000        8621.0000000000000        7900.0000000000000        7369.0000000000000        6573.0000000000000        5548.0000000000000        4880.0000000000000        3932.0000000000000        3296.0000000000000        2632.0000000000000        2028.0000000000000        1557.0000000000000        1242.0000000000000        939.00000000000000        621.00000000000000        474.00000000000000        277.00000000000000        182.00000000000000     
   3286.0000000000000        7191.0000000000000        8388.0000000000000        10224.000000000000        11408.000000000000        12771.000000000000        13439.000000000000        13959.000000000000        14235.000000000000        14144.000000000000        13857.000000000000        13479.000000000000        12674.000000000000        11618.000000000000        10976.000000000000        10243.000000000000        9378.0000000000000        8952.0000000000000        8056.0000000000000        7581.0000000000000        6511.0000000000000        5640.0000000000000        4730.0000000000000        3994.0000000000000        3141.0000000000000        2684.0000000000000        2103.0000000000000        1619.0000000000000        1234.0000000000000        948.00000000000000        621.00000000000000        466.00000000000000        265.00000000000000        185.00000000000000     
   3246.0000000000000        7172.0000000000000        8673.0000000000000        10288.000000000000        11634.000000000000        12504.000000000000        13552.000000000000        13909.000000000000        14186.000000000000        14185.000000000000        14192.000000000000        13369.000000000000        12626.000000000000        11923.000000000000        10865.000000000000        10270.000000000000        9536.0000000000000        8845.0000000000000        7817.0000000000000        7257.0000000000000        6484.0000000000000        5615.0000000000000        4688.0000000000000        4009.0000000000000        3124.0000000000000        2700.0000000000000        2093.0000000000000        1566.0000000000000        1155.0000000000000        960.00000000000000        629.00000000000000        471.00000000000000        286.00000000000000        171.00000000000000     
   3334.0000000000000        7025.0000000000000        8752.0000000000000        10046.000000000000        11558.000000000000        12675.000000000000        13570.000000000000        14173.000000000000        14336.000000000000        14262.000000000000        13931.000000000000        13324.000000000000        12768.000000000000        11577.000000000000        10814.000000000000        10386.000000000000        9532.0000000000000        8913.0000000000000        8016.0000000000000        7306.0000000000000        6349.0000000000000        5562.0000000000000        4895.0000000000000        3939.0000000000000        3139.0000000000000        2610.0000000000000        2029.0000000000000        1535.0000000000000        1211.0000000000000        924.00000000000000        609.00000000000000        479.00000000000000        259.00000000000000        162.00000000000000     
   3277.0000000000000        7197.0000000000000        8687.0000000000000        10347.000000000000        11524.000000000000        12563.000000000000        13489.000000000000        14092.000000000000        14134.000000000000        14359.000000000000        13969.000000000000        13403.000000000000        12536.000000000000        11657.000000000000        11126.000000000000        10294.000000000000        9459.0000000000000        8729.0000000000000        7892.0000000000000        7348.0000000000000        6486.0000000000000        5613.0000000000000        4645.0000000000000        3975.0000000000000        3220.0000000000000        2602.0000000000000        2085.0000000000000        1565.0000000000000        1243.0000000000000        915.00000000000000        626.00000000000000        482.00000000000000        269.00000000000000        192.00000000000000     
   3308.0000000000000        7212.0000000000000        8693.0000000000000        10207.000000000000        11497.000000000000        12576.000000000000        13381.000000000000        14067.000000000000        14358.000000000000        14384.000000000000        13878.000000000000        13372.000000000000        12613.000000000000        11623.000000000000        10905.000000000000        10321.000000000000        9567.0000000000000        8740.0000000000000        8064.0000000000000        7488.0000000000000        6407.0000000000000        5470.0000000000000        4719.0000000000000        4079.0000000000000        3289.0000000000000        2572.0000000000000        2023.0000000000000        1539.0000000000000        1197.0000000000000        938.00000000000000        630.00000000000000        451.00000000000000        279.00000000000000        153.00000000000000     
   3353.0000000000000        7079.0000000000000        8688.0000000000000        10238.000000000000        11348.000000000000        12850.000000000000        13472.000000000000        14040.000000000000        14328.000000000000        14165.000000000000        14103.000000000000        13574.000000000000        12465.000000000000        11653.000000000000        10972.000000000000        10348.000000000000        9528.0000000000000        8737.0000000000000        8027.0000000000000        7450.0000000000000        6307.0000000000000        5561.0000000000000        4689.0000000000000        3897.0000000000000        3271.0000000000000        2631.0000000000000        2086.0000000000000        1534.0000000000000        1216.0000000000000        918.00000000000000        615.00000000000000        450.00000000000000        255.00000000000000        152.00000000000000     
   3308.0000000000000        7181.0000000000000        8664.0000000000000        10375.000000000000        11458.000000000000        12760.000000000000        13365.000000000000        13958.000000000000        14224.000000000000        14422.000000000000        13981.000000000000        13436.000000000000        12600.000000000000        11603.000000000000        10869.000000000000        10172.000000000000        9442.0000000000000        8888.0000000000000        8040.0000000000000        7415.0000000000000        6395.0000000000000        5565.0000000000000        4777.0000000000000        3970.0000000000000        3202.0000000000000        2712.0000000000000        2016.0000000000000        1544.0000000000000        1210.0000000000000        963.00000000000000        638.00000000000000        410.00000000000000        284.00000000000000        153.00000000000000     
   3352.0000000000000        7107.0000000000000        8605.0000000000000        10171.000000000000        11614.000000000000        12741.000000000000        13588.000000000000        14037.000000000000        14187.000000000000        14285.000000000000        13865.000000000000        13489.000000000000        12540.000000000000        11581.000000000000        10876.000000000000        10316.000000000000        9577.0000000000000        8775.0000000000000        7995.0000000000000        7455.0000000000000        6379.0000000000000        5598.0000000000000        4781.0000000000000        4066.0000000000000        3282.0000000000000        2524.0000000000000        2051.0000000000000        1540.0000000000000        1197.0000000000000        954.00000000000000        605.00000000000000        463.00000000000000        259.00000000000000        145.00000000000000     
