  -6.5836052597419963E-003  -3.3651923626131005E-003   2.5583249645620356E-003   24.778518261468182       -12.935773963828559        25.432626268647041        41.699109626619261       -4.0526084697000915       -9.0848549253782650E-004
  -6.5836052597419963E-003  -3.3651923626131005E-003   2.5583249645620356E-003   24.778518261468182       -12.935773963828559        25.432626268647041        41.699109626619261       -4.0526084697000915       -9.0848549253782650E-004
   3.3508889090018727E-003  -4.2361944812710686E-003   3.2913801268831862E-003   32.727204777532464       -19.028709216445463        16.877945581223415        53.827434765470372       -8.5671949105205272       -1.2969637605723326E-004
  -6.2674906369626455E-003  -3.3666190790493690E-003   2.6296351114138469E-003   25.631143428031912       -13.319235565512756        26.274426880570175        41.197481967315895       -4.3366080849930331        8.0000000000000004E-004
   2.0390175954134579E-003  -4.1304507985609812E-003   3.1766862968496601E-003   31.453070906251977       -18.317144533833279        18.161124333784599        52.241068258108868       -8.0309877609227804       -6.3954778302417108E-005
   4.6939255492928367E-003  -4.3840957811046742E-003   3.3304261000970418E-003   33.046551618509604       -19.964219607769298        23.696917374755220        57.700232191337363       -8.3237578177967411        1.4000000000000000E-003
  -6.4900356692416802E-003  -3.3980579079623775E-003   2.5186045117355301E-003   24.269425063743757       -13.059190033816590        25.514628277454385        42.276348886512729       -4.0881226485167801        1.6000000000000001E-003
   4.0032335501860505E-003  -4.2922466666541967E-003   3.3436872279734402E-003   33.303420132748229       -19.080591647618462        15.317624862545763        55.288504945540559       -8.6063371736675940        1.8000000000000000E-003
  -7.9298638630323076E-003  -3.2530515515249358E-003   2.4550072146373699E-003   23.658541710175442       -11.359336876122647        17.224474276711824        40.068993571888434       -3.6809400911451404        2.2000000000000001E-003
  -4.7764671258804084E-002   1.8514071230479553E-004  -5.9144683952235889E-004  -9.5594074707265797        12.424061199861155        57.317365820986687       -7.6442105967260483        14.512641994255903       -1.4581405176333387E-005
