0.6002652737E+00            0.0000000000E+00            -.1107867060E+00            -.1109256720E+00            -.1108132774E+00            -.1109311962E+00            -.1108418704E+00            -.1107275025E+00            -.1108375889E+00
-.9181599033E-02            0.6002652737E+00            0.0000000000E+00            -.9179463420E-02            -.9180830044E-02            -.9181322984E-02            -.9183382675E-02            -.9183849764E-02            -.9180494123E-02
0.2584425389E-03            0.2588286607E-03            0.6002652737E+00            0.0000000000E+00            0.2583223930E-03            0.2587741565E-03            0.2589407707E-03            0.2587580389E-03            0.2582451323E-03
0.5642952782E+00            0.5642150096E+00            0.5641342163E+00            0.6002652737E+00            0.0000000000E+00            0.5643461613E+00            0.5642855526E+00            0.5640679887E+00            0.5642000841E+00
0.6694009602E+04            0.6689315735E+04            0.6690927633E+04            0.6698082069E+04            0.6002652737E+00            0.0000000000E+00            0.6691414338E+04            0.6689597163E+04            0.6695643056E+04
-.6501457057E-03            -.6515052054E-03            -.6528523245E-03            -.6505472851E-03            -.6513248364E-03            0.6002652737E+00            0.0000000000E+00            -.6524906949E-03            -.6504033578E-03
0.3272129236E-02            0.3276214602E-02            0.3273045129E-02            0.3267709647E-02            0.3267657945E-02            0.3272119553E-02            0.6002652737E+00            0.0000000000E+00            0.3268319272E-02
-.6167824431E-04            -.6177350317E-04            -.6134344596E-04            -.6125713426E-04            -.6131481495E-04            -.6120568732E-04            -.6148282462E-04            0.6002652737E+00            0.0000000000E+00
