0.667	1.500	1.500	3.500	5.500	6.500	8.000	10.00	10.00	10.00	8.000	8.000	7.500	5.500	5.500	5.000	4.500	4.500	2.500	2.000	2.000	0.500	0.500	0.500	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
1.500	18.67	35.50	38.00	53.00	57.00	59.00	61.00	62.00	59.00	55.00	53.00	46.00	42.00	40.00	41.00	26.00	23.00	19.00	14.00	10.00	8.000	8.000	4.500	2.500	1.500	1.000	1.000	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
1.500	35.55	76.67	111.5	108.0	119.0	134.0	141.0	142.0	135.0	117.0	111.0	106.5	81.20	78.00	65.00	53.00	44.00	37.00	26.00	21.00	16.00	13.00	8.000	5.000	2.500	1.500	1.500	1.000	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
3.500	38.00	111.5	98.00	206.0	200.0	206.5	216.0	216.0	205.0	195.0	174.0	152.0	138.0	111.0	94.00	78.00	64.00	54.00	40.00	31.00	25.00	20.00	13.00	8.000	3.000	1.500	1.500	0.000	0.000	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
5.500	53.00	108.0	206.0	314.7	288.0	270.0	282.0	282.0	271.0	253.0	228.0	204.0	178.0	153.0	136.0	113.0	93.00	67.00	60.00	45.00	41.00	28.00	20.00	14.00	9.000	3.500	2.000	2.000	1.000	2.000	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
6.500	57.00	119.0	200.0	288.0	364.7	354.0	340.0	347.0	330.0	315.0	291.0	256.0	227.0	196.0	173.0	144.0	118.0	100.0	74.00	58.00	46.00	35.00	33.00	19.00	12.00	8.000	3.000	5.500	2.500	1.000	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
8.000	59.00	134.0	206.5	270.0	354.0	405.3	420.0	392.0	390.0	371.0	342.0	307.0	273.0	242.0	211.0	182.0	153.0	125.0	94.00	78.00	59.00	46.00	38.00	28.00	19.00	13.00	8.000	6.500	4.000	2.000	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
10.00	61.00	141.0	216.0	282.0	340.0	420.0	464.7	459.0	428.0	412.0	384.0	347.0	312.0	277.0	242.0	213.0	180.0	150.0	122.0	100.0	82.00	79.00	55.00	39.00	25.00	16.00	13.00	9.000	6.000	4.000	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
10.00	62.00	142.0	216.0	282.0	347.0	392.0	459.0	496.7	471.0	436.0	403.0	365.0	331.0	300.0	265.0	228.0	197.0	168.0	138.0	116.0	88.00	70.00	64.00	39.00	35.00	18.00	13.00	8.000	4.000	4.000	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
10.00	59.00	135.0	205.0	271.0	330.0	390.0	428.0	471.0	488.7	460.0	417.0	372.0	340.0	303.0	273.0	238.0	209.0	173.0	145.0	115.0	100.0	76.00	61.00	45.00	38.00	22.00	15.00	11.00	4.000	4.000	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
8.000	55.00	117.0	195.0	253.0	315.0	371.0	412.0	436.0	460.0	467.3	431.0	378.0	344.0	308.0	280.0	250.0	214.0	181.0	152.0	127.0	105.0	88.00	65.00	50.00	38.00	23.00	17.00	10.00	5.000	4.000	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
8.000	53.00	111.0	174.0	228.0	291.0	342.0	384.0	403.0	417.0	431.0	479.3	338.0	334.0	300.0	272.0	240.0	212.0	178.0	152.0	127.0	105.0	86.00	70.00	56.00	41.00	27.00	20.00	11.00	5.000	4.000	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
7.500	46.00	106.5	152.0	204.0	256.0	307.0	347.0	365.0	372.0	378.0	388.0	388.7	347.0	293.0	257.0	228.0	203.0	176.0	150.0	126.0	103.0	81.00	70.00	56.00	43.00	27.00	20.00	12.00	6.000	5.000	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
5.500	42.00	81.20	138.0	178.0	227.0	273.0	312.0	331.0	340.0	344.0	334.0	347.0	350.0	300.0	253.0	227.0	194.0	168.0	143.0	119.0	103.0	90.00	69.00	56.00	43.00	30.00	20.00	12.00	6.000	5.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
5.500	40.00	78.00	111.0	153.0	196.0	242.0	277.0	300.0	303.0	308.0	300.0	293.0	300.0	295.3	253.0	211.0	187.0	160.0	139.0	118.0	100.0	83.00	69.00	53.00	43.00	26.00	20.00	11.00	6.000	5.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
5.000	41.00	65.00	94.00	136.0	173.0	211.0	242.0	265.0	273.0	280.0	272.0	257.0	253.0	253.0	244.0	211.0	179.0	153.0	132.0	110.0	92.00	83.00	67.00	50.00	40.00	26.00	18.00	11.00	5.000	5.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
4.500	26.00	53.00	78.00	113.0	144.0	182.0	213.0	228.0	238.0	250.0	240.0	228.0	227.0	211.0	211.0	209.3	180.0	146.0	122.0	103.0	91.00	81.00	62.00	53.00	40.00	26.00	18.00	9.000	5.000	3.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
4.500	23.00	44.00	64.00	93.00	118.0	153.0	180.0	197.0	209.0	214.0	212.0	203.0	194.0	187.0	179.0	180.0	172.7	150.0	120.0	93.00	83.00	69.00	63.00	45.00	37.00	25.00	13.00	9.000	3.000	3.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
2.500	19.00	37.00	54.00	67.00	100.0	125.0	150.0	168.0	173.0	181.0	178.0	176.0	168.0	160.0	153.0	146.0	150.0	142.7	115.0	92.00	74.00	60.00	51.00	39.00	30.00	20.00	15.00	9.000	3.000	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
2.000	14.00	26.00	40.00	60.00	74.00	94.00	122.0	138.0	145.0	152.0	152.0	150.0	143.0	139.0	132.0	122.0	120.0	115.0	122.7	99.00	70.00	60.00	46.00	35.00	30.00	18.00	13.00	9.000	3.000	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
2.000	10.00	21.00	31.00	45.00	58.00	78.00	100.0	116.0	115.0	127.0	127.0	126.0	119.0	118.0	110.0	103.0	93.00	92.00	99.00	100.0	75.00	57.00	42.00	31.00	22.00	18.00	12.00	7.000	3.000	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
0.500	8.000	16.00	25.00	41.00	46.00	59.00	82.00	88.00	100.0	105.0	105.0	103.0	103.0	100.0	92.00	91.00	83.00	74.00	70.00	75.00	75.33	59.00	43.00	35.00	22.00	12.00	11.00	6.000	3.000	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
0.500	8.000	13.00	20.00	28.00	35.00	46.00	79.00	70.00	76.00	88.00	86.00	81.00	90.00	83.00	83.00	81.00	69.00	60.00	60.00	57.00	59.00	58.00	46.00	35.00	19.00	12.00	8.000	4.000	2.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
0.500	4.500	8.000	13.00	20.00	33.00	38.00	55.00	64.00	61.00	65.00	70.00	70.00	69.00	69.00	67.00	62.00	63.00	51.00	46.00	42.00	43.00	46.00	42.67	38.00	19.00	10.00	11.00	4.000	2.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
0.000	2.500	5.000	8.000	14.00	19.00	28.00	39.00	39.00	45.00	50.00	56.00	56.00	56.00	53.00	50.00	53.00	45.00	39.00	35.00	31.00	35.00	35.00	38.00	30.67	20.00	10.00	8.000	4.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
0.000	1.500	2.500	3.000	9.000	12.00	19.00	25.00	35.00	38.00	38.00	41.00	43.00	43.00	43.00	40.00	40.00	37.00	30.00	30.00	22.00	22.00	19.00	19.00	20.00	25.33	16.00	8.000	5.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
0.000	1.000	1.500	1.500	3.500	8.000	13.00	16.00	18.00	22.00	23.00	27.00	27.00	30.00	26.00	26.00	26.00	25.00	20.00	18.00	18.00	12.00	12.00	10.00	10.00	16.00	14.67	7.000	2.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
