  -6.5836052597419998E-003  -3.3651923626129999E-003   2.5583249645620000E-003   24.778518261500000       -12.935773963800001        25.432626268600000        41.699109626599999       -4.0526084697000000       -9.0848549253780004E-004
  -6.5836052597419998E-003  -3.3651923626129999E-003   2.5583249645620000E-003   24.778518261500000       -12.935773963800001        25.432626268600000        41.699109626599999       -4.0526084697000000       -9.0848549253780004E-004
   3.3508889090020002E-003  -4.2361944812710000E-003   3.2913801268830002E-003   32.727204777499999       -19.028709216399999        16.877945581199999        53.827434765500001       -8.5671949105199996       -1.2969637605720000E-004
  -6.2674906369630003E-003  -3.3666190790489999E-003   2.6296351114139999E-003   25.631143428000001       -13.319235565500000        26.274426880600000        41.197481967300000       -4.3366080849899999        8.0000000000000004E-004
   2.0390175954129999E-003  -4.1304507985610002E-003   3.1766862968500001E-003   31.453070906299999       -18.317144533800001        18.161124333800000        52.241068258100000       -8.0309877609200004       -6.3954778302419994E-005
   4.6939255492929998E-003  -4.3840957811050003E-003   3.3304261000970002E-003   33.046551618499997       -19.964219607800000        23.696917374800002        57.700232191300003       -8.3237578178000007        1.4000000000000000E-003
  -6.4900356692420003E-003  -3.3980579079620002E-003   2.5186045117360002E-003   24.269425063700002       -13.059190033800000        25.514628277500002        42.276348886500003       -4.0881226485199997        1.6000000000000001E-003
   4.0032335501860002E-003  -4.2922466666539998E-003   3.3436872279730000E-003   33.303420132699998       -19.080591647599999        15.317624862500001        55.288504945500001       -8.6063371736699992        1.8000000000000000E-003
  -7.9298638630320006E-003  -3.2530515515250000E-003   2.4550072146369999E-003   23.658541710200002       -11.359336876100000        17.224474276700001        40.068993571900002       -3.6809400911500001        2.2000000000000001E-003
  0.12662753274959315       -1.4974072390504606E-002   1.2535094598339588E-002   133.22066573292631       -91.967069140048309       -96.375233744809009        208.04571502736692       -62.702192715775155        1.2863860900323211E-002
