           0           0   2.0100385331119193E-002   1.8000000000000000E-003   134.17290907177699       -7.5608621418269423E-003   1.0031574059878059        1.0096912212528051        1.1578346327636952       0.80399225381070760        3.0806769831737551E-005
           1           0   2.1943562296506302E-002   1.8000000000000000E-003   130.38516916325079       -7.3506078336807237E-003   1.0029600735554549        1.0098873689351802        1.1588000692018934       0.80482273330521026       -1.2496237183866775E-006
           2           0   2.3865691919221037E-002   1.8000000000000000E-003   126.50588089888345       -7.2908556364070440E-003   1.0039303837595370        1.0103348496900333        1.1615775960015586       0.80696201526344480       -4.7089488839778595E-005
           3           0   2.5866456752975751E-002   1.8000000000000000E-003   122.55236439778038       -7.1583788219734441E-003   1.0034515704874880        1.0105776064515699        1.1629250273968395       0.80811452613630341       -3.5457733039844756E-005
           4           0   2.7945526364608463E-002   1.8000000000000000E-003   118.52943356777180       -6.9660402133611930E-003   1.0035238790640677        1.0109897867438296        1.1650631295445262       0.80991639593983988       -3.9886226386468766E-005
           5           0   3.0102557388655062E-002   1.8000000000000000E-003   114.45330177241583       -6.8060291422706379E-003   1.0033649672958753        1.0112508129390207        1.1668225080158829       0.81136503861496445       -7.3964301107905826E-006
           6           0   3.2337193584057247E-002   1.8000000000000000E-003   110.33156630969744       -6.6754596281234299E-003   1.0041009059744486        1.0116640486171971        1.1696688307255174       0.81358240602475629       -9.3248132126543619E-006
           7           0   3.4649065892997009E-002   1.8000000000000000E-003   106.17817753375866       -6.4603981480848855E-003   1.0032271036729274        1.0120683982388168        1.1713467638725545       0.81508057321045690       -5.4017082858505560E-005
           8           0   3.7037792501847772E-002   1.8000000000000000E-003   102.00262407455098       -6.2956207284362324E-003   1.0031686751089650        1.0124726737327789        1.1739161137214644       0.81716130108849538       -4.2066017874458288E-005
           9           0   3.9502978904232183E-002   1.8000000000000000E-003   97.817672912134881       -6.1103764877647555E-003   1.0034320418633627        1.0128236496584226        1.1761048727559364       0.81893306232118324       -4.0014708084248997E-005
          10           0   4.2044217966176266E-002   1.8000000000000000E-003   93.636973853834078       -5.9670308071625780E-003   1.0032205728754120        1.0131792162690390        1.1783750291107986       0.82079825273262785       -5.7188438810034148E-006
          11           0   4.4661089993348932E-002   1.8000000000000000E-003   89.472461579741733       -5.8080016278351191E-003   1.0033068505892859        1.0136206041513969        1.1806732235690496       0.82267656178601301       -5.5342027589447707E-005
          12           0   4.7353162800375936E-002   1.8000000000000000E-003   85.337423025386173       -5.6126365793867615E-003   1.0033981858913004        1.0142887046884894        1.1845828210338403       0.82586134499031871       -5.1975621805293605E-005
          13           0   5.0119991782216808E-002   1.8000000000000000E-003   81.246080396308713       -5.4033069127203456E-003   1.0037834591444648        1.0146735837745897        1.1869920593337753       0.82779763176067678       -6.0451544933694632E-005
          14           0   5.2961119987592883E-002   1.8000000000000000E-003   77.211003183316976       -5.2085062828131704E-003   1.0032378076505544        1.0149906092407379        1.1883114137964048       0.82903688495238659       -3.5392089390370841E-005
          15           0   5.5876078194454351E-002   1.8000000000000000E-003   73.247066536060785       -5.0004113496618062E-003   1.0034450296274637        1.0156562640419784        1.1917999376400155       0.83191211695144496       -7.2034702014361107E-005
          16           0   5.8864384987473893E-002   1.8000000000000000E-003   69.369234798246509       -4.8018652429730963E-003   1.0034210518640065        1.0162244964531508        1.1951796765375886       0.83470901724804214       -2.6717084119223833E-005
          17           0   6.1925546837554087E-002   1.8000000000000000E-003   65.593831921107878       -4.5641637898057152E-003   1.0027802124079768        1.0167046260443720        1.1976588719698564       0.83679953034728916       -5.9315806161209386E-005
          18           0   6.5059058183335405E-002   1.8000000000000000E-003   61.933276166523441       -4.3948355988864332E-003   1.0038497372232014        1.0170335861361923        1.2007915949670491       0.83913992623891176       -3.4397875362674981E-005
          19           0   6.8264401514691445E-002   1.8000000000000000E-003   58.400557146596917       -4.1589061051555635E-003   1.0030936144758842        1.0176866367433917        1.2033890558846476       0.84150033691619353       -4.7195704414866780E-005
          20           0   7.1541047458197379E-002   1.8000000000000000E-003   55.016038902440343       -3.9128584149806635E-003   1.0026210298011131        1.0182967805352925        1.2067681136326356       0.84432050164338635       -4.5401152801466068E-005
          21           0   7.4888454864558016E-002   1.8000000000000000E-003   51.791891489818035       -3.7079484895379032E-003   1.0028604840162827        1.0189810204598948        1.2105853900427992       0.84745127161297762       -5.1258325034950028E-005
          22           0   7.8306070897980182E-002   1.8000000000000000E-003   48.745619527197000       -3.4800877674300247E-003   1.0027138131503897        1.0195966496123710        1.2139453285436257       0.85025425727924731       -4.5271844183014515E-005
          23           0   8.1793331127475666E-002   1.8000000000000000E-003   45.892624487007865       -3.2317190159173049E-003   1.0030495762642890        1.0200671303232471        1.2171594091797848       0.85284788722674665       -1.7977570278032846E-006
          24           0   8.5349659620078844E-002   1.8000000000000000E-003   43.249396263541236       -3.0155850914775992E-003   1.0028742923359444        1.0206429933819581        1.2204427323442038       0.85556148808844745        4.7252570232892397E-006
