1822.5696188007	473.6780553975
1728.0514388279	407.051792218
1527.1985245909	342.1364179834
1261.8212527229	296.5965157405
954.50205608	206.36255041
837.198539505	166.7290885204
837.402654049	158.2819379441
849.224999825	148.1551883552
750.975960129	127.9388430791
629.840569602	126.2670530968
561.733339207	101.3168084452
573.4406718809	103.8501246632
573.679139471	78.4247252012
576.024175521	80.9563707709
475.759833364	80.9580414193
464.586259542	82.6441344839
464.586259542	86.0213325585
487.478496667	89.3951893363
487.596867004	91.9268349059
487.707839194	92.7723874108
468.909150146	123.2791913387
469.064511212	127.5002712698
653.1565989881	131.7394645276
634.3875025231	133.4272282407
995.7673751271	144.4494238121
2070.0373751271	144.4494238121
