   4.0191793316087999E-002  -4.0258929140049998E-003  -4.8164557164399999E-004  -1.1866866318733999E-002  -8.5366093457760004E-003   1.9081956055675000E-002  -6.1065420492770004E-003   5.5460232662390002E-003  -1.5948472787780000E-003   2.3412706612010001E-003
  -7.9299058928710003E-003   1.5509361779086000E-002   8.6869240029000001E-003  -6.5382913623550001E-003  -7.5139189169700000E-004  -2.3439924898890001E-003  -5.5141143805270002E-003  -7.6606170497079996E-003   4.1745146298290004E-003   2.2084054699659998E-003
  -5.7735065531317999E-002  -2.8844850457766000E-002   1.1398166494491000E-002  -1.2153664500186999E-002   8.4622940670250005E-003  -5.8853534957990002E-003  -6.3977311595000003E-003   4.1078784833499998E-004  -2.5913180258329998E-003   4.5789215642900002E-004
   5.0313221702032999E-002   4.9400262507408997E-002  -1.3376557271739999E-003   2.8751453107140001E-003   3.7344499427840001E-003   2.2754062179420002E-003   1.6929686861569999E-003  -2.4423923723989999E-003  -8.5268781603400001E-004  -1.6938109331890001E-003
   1.8162411777334998E-002  -6.5875319489026002E-002  -1.2637451990894000E-002  -2.1033828126823001E-002   4.8776631498499999E-004  -8.2241387518039999E-003   8.9584646020290006E-003   1.0521635653330001E-003  -1.7419410279530000E-003  -1.8589885537330000E-003
  -3.9372574231699001E-002   2.8017071010293000E-002   9.7009105120080003E-003   9.0063004997600008E-003   7.4872514886380002E-003  -8.6809911340949997E-003   4.5717238154629998E-003  -1.0832980932304000E-002   2.2063493683269998E-003  -1.5897026004710001E-003
   5.2310268156760004E-003   8.7997148607922002E-002   1.2810338067919000E-002  -1.5744232532951000E-002  -8.6412549115899996E-004   1.0084888974523001E-002  -1.0604238882153000E-002   1.2104084026356000E-002  -4.3601336107300002E-004   2.0337811996900000E-004
  -4.0875833850900004E-003 -0.13251183302284200        4.2078875214930003E-003  -1.5005704329751001E-002   7.7152845380820002E-003   3.9605648534430000E-003  -3.6913698240270002E-003   3.2008337302380000E-003   1.3964822795400000E-004   1.3386856646640001E-003
  -1.0234850917925000E-002   3.0185211718460999E-002  -1.2800102118194000E-002   2.0370758197944001E-002  -1.0269362199470999E-002  -8.8062799424459999E-003  -8.3551757072349991E-003   9.3270371369329995E-003   3.0088014705769999E-003   2.2798805396550001E-003
  -1.3628787932196001E-002  -6.4780039116208998E-002  -9.6768851457980001E-003  -1.7849677451240000E-003  -2.0361998464090000E-003   2.3994364718580002E-003   1.0117310288329000E-002   7.3085943003430003E-003   5.2137140655349997E-003  -2.6744001016900000E-004
   2.5454401145209228E-002  -5.8796029691920146E-002  -1.9628881471356200E-003  -2.1937060190825187E-003  -4.8816102494859771E-002  -1.4367617583752310E-002  -1.7621530231071124E-002   1.2930885798518511E-002   1.7512558848327994E-004  -5.2140093666885260E-004
