   336.67740799236958        327.09988063563219        318.17055828354182        309.91332354139308        302.35238853379360        295.51229795518145        289.41793216365505        284.09451031851205        279.56759356194709        275.86308824530374        273.00724920035390        271.02668305600372        269.94835160091588        269.79957519245079        270.60803621242849        272.40178257012474        275.20923125300652        279.05917192565528        283.98077057735475        290.00357321883553     
   322.16871568397562        312.51705415363199        303.52223947570940        295.20847698055996        287.60030704292927        280.72260821245288        274.60060038880272        269.25984804191108        264.72626347773468        261.02611014999775        258.18600601835357        256.23292695346277        255.19421018941944        255.09755782400487        255.97104036726245        257.84310033884225        260.74255591463657        264.69860462317990        269.74082709231197        275.89919084661699     
   308.84638389076804        299.13309485412151        290.08493755341834        281.72642390169239        274.08240612494683        267.17807996939365        261.03898795460628        255.69102267309043        251.16043013672058        247.47381317050929        244.65813485418488        242.74072201206059        241.74926875166688        241.71184005167271        242.65687539953916        244.61319247946619        247.60999091109966        251.67685603952418        256.84376277708293        263.14107949751360     
   296.75735379365551        286.99640848185925        277.90855738232119        269.51860338127301        261.85169469153533        254.93332813302493        248.78935246049377        243.44597173890770        238.92974876698503        235.26760854936464        232.48684181789451        230.61510860255598        229.68044185250673        229.71125110777302        230.73632622210238        232.78484113749033        235.88635771093249        240.07082959390470        245.36860616516248        251.81043651734706     
   285.94232132907041        276.14897095093227        267.03638512657250        258.62964256135621        250.95417204635015        244.03575580859200        237.90053290973137        232.57500269353068        228.08602828274712        224.46084012586545        221.72703959422836        219.91260263004909        219.04588344587290        219.15561827595366        220.27092918015876        222.42132790088590        225.63671977356449        229.94740769130763        235.38409612424908        241.97789519417449     
   276.43546161571487        266.62604210222423        257.50479108207423        249.09704830290644        241.42850810250644        234.52522282503503        228.41360628679396        223.12043729195830        218.67286319886517        215.09840353729695        212.42495367737956        210.68078855056035        209.89456642323034        210.09533272355867        211.31252392206235        213.57597146649056        216.91590577160065        221.36296026438632        226.94817548533734        233.70300324634036     
   268.26427421707558        258.45600516990442        249.34306324339022        240.95103475246617        233.30586485120472        226.43386101113558        220.36169655013697        215.11641421238892        210.72542979992363        207.21653585633777        204.61790540316179        202.95809572949292        202.26605223541483        202.57111232976945        203.90300938288314        206.29187673480038        209.76825175961014        214.36307998648903        220.10771927803353        227.03394406648414     
   261.44954433595518        251.66032676937755        242.57336611880496        234.21448102341441        226.60985295412172        219.78602974996187        213.76992920600617        208.58884271334981        204.27043895170976        200.84276763519364        198.33426331179689        196.77374921718928        196.19044118337834        196.61395160281552        198.07429344856200        200.60188435106545        204.22755073220173        208.98253199716265        214.89848478481423        222.00748727716524     
   256.00541270444518        246.25362979577881        237.21081679135008        228.90301058109898        221.35661462203461        214.59840252855668        208.65552171518905        203.55549709233188        199.32623481554202        195.99602608895015        193.59355102335010        192.14788254957620        191.68849038773857        192.24524507291983        193.84842203793505        196.52870575376483        200.31719392830158        205.24540176400046        211.34526627510087        218.64915066505804     
   251.93954497402706        242.24386959206427        233.26366812087420        225.02518174387274        217.55502168910681        210.88017286929869        205.02799757514381        200.02623922247673        195.90302615383035        192.68687549498287        190.40669706708240        189.09179735495874        188.77188353219000        189.47706754355937        191.23787024553522        194.08522560534766        198.05048495936569        203.16542133136483        209.46223381135434        216.97355199563575     
