  
  0.11513804498009235        2.0400000000000001E-003  -8.6224718431354416E-002   9.7366186956276586E-003   7.7116410852290616E-003   5.3818264088158609E-004  -1.0356592773069480E-003  -1.2921560808532071E-002  -4.0919385027026762E-003   2.8328826186355366E-003   2.1112233470604001E-003   3.6218376048201520E-003   5.3028155617977349E-003  -6.3853298040235651E-003  -2.4612067501474846E-003  -6.1199212825495874E-003   1.0976987044070590E-003  -868.46114457651208       -713.73088334368344       -726.04173297454372       -964.75201520085386        274.94808095358445        99.936320340515977        247.76489676698236       -39.674424857804510     
  0.11751938701111911        2.0400000000000001E-003  -8.5526580603831559E-002   9.4153771307940032E-003   7.4746844621871797E-003   3.0503286396227076E-004  -1.1147271445984799E-003  -1.2235700586309494E-002  -3.9083234902463973E-003   2.6967152939282638E-003   1.9684222954120707E-003   3.2902486429196515E-003   4.9815227542406139E-003  -6.1471966543241276E-003  -2.2255532236143002E-003  -5.8797727465508395E-003   1.3156136379889106E-003  -826.95375123651229       -665.64217618339922       -659.78231245171685       -906.59337086302185        265.10890078821183        90.509430688303453        238.41646558168932       -47.625369906523218     
  0.11990072904214585        2.0400000000000001E-003  -8.4814419703592797E-002   9.0876064581884384E-003   7.2328937800408589E-003   6.7255859518560999E-005  -1.1953402587530006E-003  -1.1536043283385772E-002  -3.7209874730808044E-003   2.5578119655482834E-003   1.8227485161537496E-003   2.9520129229417950E-003   4.6537991857791656E-003  -5.9042700641436336E-003  -1.9851685775193612E-003  -5.6347902842556943E-003   1.5378563354949398E-003  -784.58759608915886       -616.55795525697386       -592.15067193563209       -847.23137211704181        255.03936705927450        80.862620445280626        228.84911208610734       -55.759938966250765     
  0.12228207107317260        2.0400000000000001E-003  -8.4088256048487436E-002   8.7533122142794840E-003   6.9862720067153470E-003  -1.7513756983824990E-004  -1.2774934920242664E-003  -1.0822609418060052E-002  -3.5299342581096419E-003   2.4161769046852333E-003   1.6742062701227609E-003   2.6071418032686806E-003   4.3196564445033992E-003  -5.6565569938973491E-003  -1.7400604458241576E-003  -5.3849809370398244E-003   1.7644169541805015E-003  -741.36252909043515       -566.47800528353548       -523.14649516180998       -786.66581120500894        244.73774011250134        70.994271241256385        219.06117988277074       -64.079379609636433     
  0.12466341310419934        2.0400000000000001E-003  -8.3348110768973416E-002   8.4125003178796166E-003   6.7348223679833683E-003  -4.2213620915984665E-004  -1.3611815472716127E-003  -1.0095420498590232E-002  -3.3351678814002046E-003   2.2718145832664352E-003   1.5228000233837493E-003   2.2556471494336984E-003   3.9791066212286688E-003  -5.4040647466630613E-003  -1.4902368155159792E-003  -5.1303520940067099E-003   1.9952852788724554E-003  -697.27843801582389       -515.40215340919838       -452.76952529731767       -724.89653420959019        234.20224789374356        60.902734714075592        209.05098172483136       -72.584961981391316     
  0.12704475513522609        2.0400000000000001E-003  -8.2594005832625564E-002   8.0651770865584789E-003   6.4785483595130615E-003  -6.7372841963345565E-004  -1.4463989541064108E-003  -9.3544990577904188E-003  -3.1366926173977757E-003   2.1247296808335450E-003   1.3685344543916335E-003   1.8975413507655867E-003   3.6321623255722618E-003  -5.1468009803354040E-003  -1.2357060385461917E-003  -4.8709115043459976E-003   2.2304507116648921E-003  -652.33525096113920       -463.33027207113929       -381.01956897235789       -661.92344460508559        223.43108617453990        50.586332728367459        198.81679973098284       -81.277978597814993     
  0.12942609716625283        2.0400000000000001E-003  -8.1825964069141222E-002   7.7113492533880581E-003   6.2174537591619394E-003  -9.2990212684612380E-004  -1.5331400649732597E-003  -8.5998686882952889E-003  -2.9345129883211231E-003   1.9749270915440688E-003   1.2114144612946620E-003   1.5328373373419005E-003   3.2788367023344322E-003  -4.8847737200168068E-003  -9.7647684399684289E-004  -4.6066672899342425E-003   2.4699022614325457E-003  -606.53293889516647       -410.26228192431176       -307.89650039814978       -597.74650688561280        212.42241878992721        40.043357605803145        188.35688561214437       -90.159744136953293     
  0.13180743919727961        2.0400000000000001E-003  -8.1044009195847810E-002   7.3510239840218405E-003   5.9515426395232640E-003  -1.1906448088500740E-003  -1.6213990511733569E-003  -7.8315540784832920E-003  -2.7286337737449777E-003   1.8224119313099516E-003   1.0514451693737362E-003   1.1615485972599926E-003   2.9191434481728716E-003  -4.6179913706376587E-003  -7.1255835047133703E-004  -4.3376279581709178E-003   2.7136285331641114E-003  -559.87151826818149       -356.19815482985086       -233.40026557327599       -532.36575026889398        201.17437788872067        29.272072367198554        177.66946091013747       -99.231595219054356     
  0.13418878122830635        2.0400000000000001E-003  -8.0248165843700231E-002   6.9842088941069374E-003   5.6808193807221727E-003  -1.4559434840305517E-003  -1.7111698988293775E-003  -7.0495810490546111E-003  -2.5190600203645612E-003   1.6671895450571172E-003   8.8863193861562801E-004   7.8368919420712809E-004   2.5530968285696646E-003  -4.3464627298099709E-003  -4.4396007870948302E-004  -4.0638024150486908E-003   2.9616177171193571E-003  -512.35105367168865       -301.13791690470299       -157.53088657535983       -465.78127247596217        189.68506419700938        18.270710987002172        166.75271724885121       -108.49489017704164     
  0.13657012325933310        2.0400000000000001E-003  -7.9438459583777279E-002   6.6109120670217970E-003   5.4052886834556517E-003  -1.7257846987756011E-003  -1.8024464047910137E-003  -6.2539765902570816E-003  -2.3057970519393331E-003   1.5092655141209070E-003   7.2298037142158795E-004   3.9927378534034837E-004   2.1807116950946369E-003  -4.0701970009087117E-003  -1.7069196442407312E-004  -3.7851999784554950E-003   3.2138575778108010E-003  -463.97166055428818       -245.08165163333146       -80.288465940769697       -397.99324358800800        177.95254729519186        7.0374786605951494        155.60481659834710       -117.95100881659194     
  0.13895146529035984        2.0400000000000001E-003  -7.8614916954267297E-002   6.2311420719420750E-003   5.1249555822798637E-003  -2.0001545149557782E-003  -1.8952221724857915E-003  -5.4447688997507817E-003  -2.0888504794181525E-003   1.3486456637620439E-003   5.5449632044906032E-004   8.3176394639364689E-006   1.8020035029499110E-003  -3.7892038063774289E-003   1.0723562864508231E-004  -3.5018303917074820E-003   3.4703354428156242E-003  -414.73350798924184       -188.02950304108995       -1.6731911304664691       -329.00190997807709        165.97486590900468       -4.4294479152023607        144.22389155243746       -127.60135216557680     
  0.14133280732138659        2.0400000000000001E-003  -7.7777565487937891E-002   5.8449079822373894E-003   4.8398254591487562E-003  -2.2790384972164444E-003  -1.9894906077174311E-003  -4.6219874211135860E-003  -1.8682262112458270E-003   1.1853360708077723E-003   3.8318589658408944E-004  -3.8916334449704308E-004   1.4169883287990426E-003  -3.5034932012614679E-003   3.8981189545936968E-004  -3.2137038373090342E-003   3.7310381914170219E-003  -364.63682149549072       -129.98167892876498        78.314660917747773       -258.80759831874798        153.75002821530080       -16.131920247827722        132.60804562017148       -137.44734221237238     
  0.14371414935241333        2.0400000000000001E-003  -7.6926433740097194E-002   5.4522193941799425E-003   4.5499040571849603E-003  -2.5624217000820800E-003  -2.0852449144077643E-003  -3.7856628829638734E-003  -1.6439304638406510E-003   1.0193430714198137E-003   2.0905547704472361E-004  -7.9315261872841343E-004   1.0256828888769930E-003  -3.2130756869579655E-003   6.7702557619788925E-004  -2.9208309509369070E-003   3.9959522430836163E-003  -313.68188591292147       -70.938454168768004        159.67471915027386       -187.41071966559355        141.27601216274402       -28.071817740528090        120.75535353171426       -147.49042163287743     
  0.14609549138344008        2.0400000000000001E-003  -7.6061551317028422E-002   5.0530864459827048E-003   4.2551974947032554E-003  -2.8502886548830526E-003  -2.1824780902917050E-003  -2.9358273387081195E-003  -1.4159697722537826E-003   8.5067326898031494E-004   3.2111713609262913E-005  -1.2036329674727055E-003   6.2810455736884378E-004  -2.9179622251872340E-003   9.6886494256299971E-004  -2.6232228356459389E-003   4.2650635457842775E-003  -261.86904832948903       -10.900174061223263        242.40651367329178       -114.81177361472081        128.55076580827421       -40.251047369183837        108.66386155914205       -157.73205350564908     
  0.14847683341446682        2.0400000000000001E-003  -7.5182948904905858E-002   4.6475198371520613E-003   3.9557122794714331E-003  -3.1426233565073972E-003  -2.2811829225634840E-003  -2.0725142068937132E-003  -1.1843510009990454E-003   6.7933354209747125E-004  -1.4763845902442647E-004  -1.6205864876946414E-003   2.2427138506343660E-004  -2.6181642521757617E-003   1.2653177838800244E-003  -2.3208910762937936E-003   4.5383575641484370E-003  -209.19872106101067        50.132742247584808        326.50947094341194       -41.011352536016510        115.57220766959112       -52.671543343982250        96.331587852692280       -168.17372101502451     
  0.15085817544549360        2.0400000000000001E-003  -7.4290658299178317E-002   4.2355308481500211E-003   3.6514553232049620E-003  -3.4394092499757199E-003  -2.3813519834728074E-003  -1.1957583121615714E-003  -9.4908135505332024E-004   5.0533105272975787E-004  -3.3018781476108029E-004  -2.0439945694654530E-003  -1.8579788173262197E-004  -2.3136936930536500E-003   1.5663713929911771E-003  -2.0138477541794967E-003   4.8158192674703703E-003  -155.67138468361367        112.15979828831657        411.98290887267950        33.989854120069431        102.33822709447472       -65.335266755291272        83.756522792919228       -178.81692714165064     
  0.15323951747652034        2.0400000000000001E-003  -7.3384712434424626E-002   3.8171313603711037E-003   3.3424339563035998E-003  -3.7406292168547686E-003  -2.4829776258804559E-003  -3.0559592678510626E-004  -7.1016839102891157E-004   3.2867325442644180E-004  -5.1552882750177990E-004  -2.4738378760745315E-003  -6.0208378202144706E-004  -2.0045629764571574E-003   1.8720125519543010E-003  -1.7021054618918923E-003   5.0974331175653240E-003  -101.28759111842486        175.18041672952415        498.82603184907816        110.19105544186640        88.846684647247557       -78.244205203503029        70.936629359277646       -189.66319434017973     
