           1           1  0.68611111111111112     
           1           2  0.55599999999999983     
           1           3  0.37777777777777777     
           1           4  0.37000000000000000     
           1           5  0.32058823529411767     
           1           6  0.11111111111111110     
           1           7   9.4230769230769243E-002
           1           8   5.7142857142857141E-002
           1           9 -0.10500000000000001     
           1          10  -3.3333333333333340E-002
           1          11  -8.8095238095238101E-002
           1          12 -0.12692307692307694     
           1          13  -8.7179487179487175E-002
           1          14 -0.13076923076923078     
           1          15 -0.15857142857142859     
           1          16 -0.14814814814814814     
           1          17 -0.23750000000000004     
           1          18 -0.14393939393939395     
           1          19 -0.21290322580645168     
           1          20 -0.21428571428571433     
           1          21 -0.22692307692307698     
           1          22 -0.17941176470588238     
           1          23 -0.32500000000000001     
           1          24 -0.16527777777777780     
           1          25 -0.16111111111111109     
           1          26 -0.16071428571428573     
           1          27  0.39375000000000004     
           1          28   1.0000000000000005E-002
           1          29   4.1935483870967724E-002
           1          30   2.4137931034482779E-002
           1          31  -3.4210526315789462E-002
           1          32  -2.4193548387096794E-002
           1          33  -1.3157894736842111E-002
           1          34 -0.13333333333333333     
           1          35  -1.2500000000000002E-002
           1          36  -6.2500000000000082E-003
           1          37 -0.11323529411764706     
           1          38  -2.5000000000000005E-002
           1          39  -3.7142857142857158E-002
           1          40 -0.18571428571428572     
           1          41  -5.2777777777777785E-002
           1          42  -4.5454545454545456E-002
           1          43 -0.11071428571428574     
           1          44  -9.6551724137931033E-002
           1          45 -0.14347826086956522     
           1          46  -6.9230769230769221E-002
           1          47  -8.5714285714285715E-002
           1          48 -0.14090909090909090     
           1          49  -9.5454545454545459E-002
           1          50  -6.3157894736842107E-002
           1          51 -0.13142857142857142     
           1          52   1.1111111111111096E-002
           1          53  0.41034482758620705     
           1          54  0.42222222222222228     
           1          55  0.35000000000000003     
           1          56  0.36071428571428571     
           1          57  0.26315789473684209     
           1          58  0.29166666666666663     
           1          59  0.14000000000000001     
           1          60   3.9999999999999836E-003
           1          61  -3.7500000000000012E-002
           1          62 -0.11551724137931037     
           1          63  -8.6363636363636365E-002
           1          64  -8.8095238095238101E-002
           1          65 -0.18378378378378377     
           1          66 -0.10000000000000001     
           1          67 -0.14999999999999999     
           1          68 -0.25200000000000000     
           1          69 -0.19264705882352945     
           1          70 -0.21607142857142861     
           1          71 -0.27400000000000008     
           1          72 -0.24166666666666670     
           1          73 -0.27272727272727276     
           1          74 -0.25227272727272732     
           1          75 -0.19117647058823531     
           1          76 -0.22884615384615389     
           1          77 -0.12586206896551724     
           1          78 -0.11799999999999999     
           1          79  -2.8571428571428591E-002
           1          80   6.2121212121212119E-002
           1          81   4.5833333333333337E-002
           1          82  -4.3749999999999990E-002
           1          83   1.7391304347826084E-002
           1          84   3.3823529411764724E-002
           1          85 -0.12096774193548389     
           1          86   2.0588235294117664E-002
           1          87  -5.0000000000000010E-002
           1          88 -0.10769230769230770     
           1          89  -6.2962962962962957E-002
           1          90  -6.8750000000000006E-002
           1          91 -0.10333333333333333     
           1          92  -6.2500000000000014E-002
           1          93  -7.8846153846153844E-002
           1          94 -0.14666666666666664     
           1          95  -9.5454545454545459E-002
           1          96  -8.8888888888888906E-002
           1          97 -0.11296296296296295     
           1          98  -4.3939393939393945E-002
           1          99 -0.14833333333333332     
           1         100  -8.5714285714285715E-002
           1         101  -6.3157894736842107E-002
           1         102 -0.26874999999999999     
           1         103  -6.3157894736842107E-002
           1         104  -6.1904761904761907E-002
  
           2           1  0.41428571428571426     
           2           2  0.56499999999999995     
           2           3  0.56315789473684208     
           2           4  0.44000000000000000     
           2           5  0.45624999999999999     
           2           6  0.37666666666666665     
           2           7  0.27916666666666667     
           2           8  0.17500000000000004     
           2           9   3.8235294117647055E-002
           2          10  -2.1874999999999995E-002
           2          11  -3.6363636363636362E-002
           2          12 -0.11666666666666667     
           2          13  -8.1249999999999989E-002
           2          14 -0.15294117647058822     
           2          15 -0.18000000000000002     
           2          16 -0.24230769230769234     
           2          17 -0.25000000000000006     
           2          18 -0.24642857142857144     
           2          19 -0.25000000000000006     
           2          20 -0.27777777777777779     
           2          21 -0.26071428571428573     
           2          22 -0.29500000000000004     
           2          23 -0.28181818181818180     
           2          24 -0.23750000000000002     
           2          25 -0.22666666666666668     
           2          26  -9.9999999999999992E-002
           2          27  0.23333333333333331     
           2          28  -3.4375000000000003E-002
           2          29   2.3076923076923075E-002
           2          30   4.1176470588235287E-002
           2          31   1.6666666666666659E-002
           2          32   2.7777777777777769E-002
           2          33   1.1538461538461541E-002
           2          34  -2.1875000000000006E-002
           2          35  -2.0000000000000004E-002
           2          36  -4.9999999999999958E-003
           2          37  -3.0555555555555558E-002
           2          38  -8.1818181818181804E-002
           2          39  -3.0555555555555558E-002
           2          40  -8.6363636363636365E-002
           2          41  -4.1176470588235294E-002
           2          42 -0.10416666666666667     
           2          43 -0.12499999999999999     
           2          44  -8.6842105263157887E-002
           2          45  -9.6153846153846159E-002
           2          46  -7.0833333333333318E-002
           2          47  -7.7777777777777779E-002
           2          48  -6.9230769230769221E-002
           2          49  -6.4705882352941169E-002
           2          50  -9.2307692307692299E-002
           2          51  -8.1578947368421043E-002
           2          52  -6.4999999999999988E-002
           2          53  0.41538461538461535     
           2          54  0.43333333333333329     
           2          55  0.46052631578947362     
           2          56  0.45357142857142857     
           2          57  0.44722222222222219     
           2          58  0.41249999999999992     
           2          59  0.35000000000000003     
           2          60  0.22500000000000001     
           2          61   7.9411764705882362E-002
           2          62  -1.8421052631578953E-002
           2          63  -8.6363636363636365E-002
           2          64  -9.1176470588235289E-002
           2          65 -0.14999999999999999     
           2          66 -0.20333333333333331     
           2          67 -0.20666666666666667     
           2          68 -0.30500000000000005     
           2          69 -0.24062500000000001     
           2          70 -0.26363636363636367     
           2          71 -0.29166666666666669     
           2          72 -0.28500000000000003     
           2          73 -0.27692307692307694     
           2          74 -0.27500000000000002     
           2          75 -0.27500000000000002     
           2          76 -0.26428571428571429     
           2          77 -0.25666666666666671     
           2          78 -0.12608695652173912     
           2          79   5.2777777777777778E-002
           2          80   8.5714285714285729E-002
           2          81  0.11250000000000000     
           2          82   4.2105263157894729E-002
           2          83  0.10000000000000001     
           2          84   5.3124999999999992E-002
           2          85  -5.8333333333333348E-002
           2          86   3.8235294117647055E-002
           2          87  -1.2500000000000009E-002
           2          88  -4.9999999999999996E-002
           2          89  -2.4999999999999998E-002
           2          90  -6.9999999999999993E-002
           2          91  -2.5000000000000005E-002
           2          92  -8.7500000000000008E-002
           2          93  -4.7222222222222228E-002
           2          94 -0.10384615384615385     
           2          95  -9.5454545454545459E-002
           2          96  -7.3809523809523825E-002
           2          97  -9.5454545454545459E-002
           2          98  -3.7499999999999992E-002
           2          99 -0.14666666666666667     
           2         100  -9.5454545454545459E-002
           2         101  -6.3157894736842107E-002
           2         102  -9.5454545454545459E-002
           2         103  -6.3157894736842107E-002
           2         104  -7.4999999999999997E-002
  
           3           1  0.35000000000000003     
           3           2  0.44444444444444442     
           3           3  0.61250000000000004     
           3           4  0.58571428571428574     
           3           5  0.44499999999999995     
           3           6  0.36000000000000004     
           3           7  0.27499999999999997     
           3           8  0.11333333333333331     
           3           9  0.10333333333333333     
