   6.8077428705258236E-002   2.1538461538461538E-003   600.74216824988866     
   7.1220723408232281E-002   2.1538461538461538E-003   576.27256694358323     
   7.4429404772449650E-002   2.1538461538461538E-003   554.78192291221808     
   7.7702983490304176E-002   2.1538461538461538E-003   536.53296567069265     
   8.1040960357672956E-002   2.1538461538461538E-003   521.79667265088915     
   8.4442826350042507E-002   2.1538461538461538E-003   510.85243806985909     
   8.7908062700132419E-002   2.1538461538461538E-003   503.98824712021246     
   9.1436140977004560E-002   2.1538461538461538E-003   501.50085559405227     
   9.5026523166646296E-002   2.1538461538461538E-003   503.69597505478976     
   9.8678661754014921E-002   2.1538461538461538E-003   510.88846367459797     
  0.10239199980653067        2.1538461538461538E-003   523.40252285809993     
  0.10616597105900641        2.1538461538461538E-003   541.57189977636710     
  0.10999999999999999        2.1538461538461538E-003   565.74009593835842     
  
   6.8077428705258236E-002   2.2076923076923076E-003   586.57655451743483     
   7.1220723408232281E-002   2.2076923076923076E-003   561.98435686778998     
   7.4429404772449650E-002   2.2076923076923076E-003   540.42427812437859     
   7.7702983490304176E-002   2.2076923076923076E-003   522.16357196676995     
   8.1040960357672956E-002   2.2076923076923076E-003   507.47792438797705     
   8.4442826350042507E-002   2.2076923076923076E-003   496.65162885001467     
   8.7908062700132419E-002   2.2076923076923076E-003   489.97776699263284     
   9.1436140977004560E-002   2.2076923076923076E-003   487.75839501355301     
   9.5026523166646296E-002   2.2076923076923076E-003   490.30473584189951     
   9.8678661754014921E-002   2.2076923076923076E-003   497.93737723002107     
  0.10239199980653067        2.2076923076923076E-003   510.98647589237282     
  0.10616597105900641        2.2076923076923076E-003   529.79196782358531     
  0.10999999999999999        2.2076923076923076E-003   554.70378493147189     
  
   6.8077428705258236E-002   2.2615384615384615E-003   574.94516170770976     
   7.1220723408232281E-002   2.2615384615384615E-003   550.27639149001584     
   7.4429404772449650E-002   2.2615384615384615E-003   528.68660756219720     
   7.7702983490304176E-002   2.2615384615384615E-003   510.44701824342042     
   8.1040960357672956E-002   2.2615384615384615E-003   495.83742769759192     
