0.0820787 0.00254475 
0.0820787 0.00255146 
0.0820787 0.00255818 
0.0820787 0.0025649 
0.0820787 0.00257162 
0.0820787 0.00257833 
0.0820787 0.00258505 
0.0820787 0.00259177 
0.0823678 0.00253131 
0.0823678 0.00253803 
0.0823678 0.00254475 
0.0823678 0.00255146 
0.0823678 0.00255818 
0.0823678 0.0025649 
0.0823678 0.00257162 
0.0823678 0.00257833 
0.0823678 0.00258505 
0.0823678 0.00259177 
0.0823678 0.00259848 
0.0826568 0.00251788 
0.0826568 0.0025246 
0.0826568 0.00253131 
0.0826568 0.00253803 
0.0826568 0.00254475 
0.0826568 0.00255146 
0.0826568 0.00255818 
0.0826568 0.0025649 
0.0826568 0.00257162 
0.0826568 0.00257833 
0.0826568 0.00258505 
0.0826568 0.00259177 
0.0826568 0.00259848 
0.0826568 0.0026052 
0.0829459 0.00251116 
0.0829459 0.00251788 
0.0829459 0.0025246 
0.0829459 0.00253131 
0.0829459 0.00253803 
0.0829459 0.00254475 
0.0829459 0.00255146 
0.0829459 0.00255818 
0.0829459 0.0025649 
0.0829459 0.00257162 
0.0829459 0.00257833 
0.0829459 0.00258505 
0.0829459 0.00259177 
0.0829459 0.00259848 
0.0829459 0.0026052 
0.0829459 0.00261192 
0.0832349 0.00251116 
0.0832349 0.00251788 
0.0832349 0.0025246 
0.0832349 0.00253131 
0.0832349 0.00253803 
0.0832349 0.00254475 
0.0832349 0.00255146 
0.0832349 0.00255818 
0.0832349 0.0025649 
0.0832349 0.00257162 
0.0832349 0.00257833 
0.0832349 0.00258505 
0.0832349 0.00259177 
0.0832349 0.00259848 
0.0832349 0.0026052 
0.0832349 0.00261192 
0.0832349 0.00261864 
0.083524 0.00250444 
0.083524 0.00251116 
0.083524 0.00251788 
0.083524 0.0025246 
0.083524 0.00253131 
0.083524 0.00253803 
0.083524 0.00254475 
0.083524 0.00255146 
0.083524 0.00255818 
0.083524 0.0025649 
0.083524 0.00257162 
0.083524 0.00257833 
0.083524 0.00258505 
0.083524 0.00259177 
0.083524 0.00259848 
0.083524 0.0026052 
0.083524 0.00261192 
0.083524 0.00261864 
0.083813 0.00250444 
0.083813 0.00251116 
0.083813 0.00251788 
0.083813 0.0025246 
0.083813 0.00253131 
0.083813 0.00253803 
0.083813 0.00254475 
0.083813 0.00255146 
0.083813 0.00255818 
0.083813 0.0025649 
0.083813 0.00257162 
0.083813 0.00257833 
0.083813 0.00258505 
