   401.90306852764013        385.99544578309320        373.47936728413072        364.63287316800074        359.74265724228269        359.10423857754290        363.02213831138602        371.81006175897471        385.79108592736770        405.29785253288105        430.67276662296831        462.26820090598392        500.44670589432940     
   390.46660815973814        374.68929221585381        362.37477677797574        353.80656639864844        349.27703779701784        349.08761888466347        353.54897330123492        362.98119056662392        377.71398195918277        398.08688223221282        424.44945728371988        457.16151789720152        496.59333967395582     
   381.47732907948046        365.87139489370855        353.79320194352908        345.53118101795673        341.38283647343377        341.65493229025731        346.66368391881593        356.73495603313120        372.20446631253515        393.41799537560235        420.73160299392839        454.51185071667214        495.13603104032927     
   375.04575200178095        359.66175254658600        347.86474720834588        339.94758408298401        336.21236986539009        336.97066252294746        342.54367001783248        353.26245520505654        369.46814703718530        391.51215821047202        419.75640939102209        454.57356016372512        496.34724685059143     
   371.26029887173013        356.15702346411126        344.69488481550678        337.17066682020436        333.89058129219558        335.17046683300839        341.33599398396564        352.72287679810643        369.67709097118779        392.55509867552155        421.72408024469814        457.56217286177832        500.45871640798634     
   370.18552908623337        355.42856396177126        344.36228043702397        337.28694162250736        334.51239274765879        336.35826579451310        343.15419062705058        355.24001275816784        372.96601790056172        396.69316345255618        426.79331707451769        463.64950251625839        507.65615286092196     
   371.86127526782991        357.52145188835402        346.91769558834471        340.35331420241425        338.14133728848969        340.60472609885630        348.07659023353563        360.90041112302441        379.43027249200588        404.03109796057663        435.07889594432879        472.96101201969623        518.07638892614750     
   376.30261774601024        362.45442720870670        352.38389101122641        346.39694638702889        344.80937777599951        347.94703171092726        356.14603854918767        369.75304120019365        389.12543100420675        414.63159092271633        446.65114620590248        485.57522270761785        531.80671302372468     
   383.50060268281425        370.22064437405618        360.75641458701307        355.41608097048538        354.51777016975035        358.38978721945000        367.37084192237592        381.81028236723648        402.06833574335224        428.51635661499688        461.53708282336072        501.52489918918610        548.88610919438008     
   393.42358449326429        380.78910492091586        372.00512900842625        367.38166957243135        367.23879690928561        371.90686230337928        381.72672864244635        397.05000829432925        418.23930840447304        445.66848377823578        479.72289751726737        520.79968958422410        569.30805347547698     
   406.01905882477513        394.10662341107940        386.07631817585008        382.23962727490556        382.91817786259838        388.44396734593352        399.15959784992066        415.41851804926796        437.58527252613567        466.03575881867755        501.15749232988560        543.34987927137854        593.02449782216513     
   421.21584723648090        410.10017467059720        402.89520617010828        399.91353282258956        401.47796156058098        407.92174581389349        419.58882346349043        436.83406225210558        460.02351281139488        489.53466947016051        525.75673901311109        569.09091756454336        619.95067577642317     
   438.92649777000440        428.67947404774941        422.36872724178392        420.30759871340967        422.81970607500989        430.23917691311169        442.91088989207117        461.19072339346405        485.44581185067148        516.05480994289564        553.40816481745605        597.90839651434862        649.97038677177750     
